playerId,name,positionCode,teamId,teamAbbrev,lastTeamId,lastTeamAbbrev,lastSeasonId,sweaterNumber,active,height,heightInCentimeters,weightInPounds,weightInKilograms,birthCity,birthStateProvince,birthCountry,update_ts
8479506,Bryn Chyzyk,C,NA,NA,16,CHI,NA,NA,FALSE,6'0",183,180,81,Virden,Manitoba,CAN,2024-02-09 18:34:29.0241
8458971,Jozef Cierny,L,NA,NA,22,EDM,19931994,20,FALSE,6'2",188,180,81,Zvolen,NA,SVK,2024-02-09 18:34:29.0241
8461564,Jason Cipolla,C,NA,NA,23,VAN,NA,NA,FALSE,5'9",175,180,81,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8455878,Carmine Cirella,L,NA,NA,NA,NA,NA,NA,FALSE,6'3",191,218,98,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8446077,Kim Clackson,D,NA,NA,NA,NA,19801981,4,FALSE,5'11",180,195,88,Saskatoon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8483976,Dylan Clare,G,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,152,68,Franklin Square,New York,USA,2024-02-09 18:34:29.0241
8455886,Mike Claringbull,D,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,190,86,Pincher Creek,Alberta,CAN,2024-02-09 18:34:29.0241
8468302,Andrew Clark,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,190,86,Deseronto,Ontario,CAN,2024-02-09 18:34:29.0241
8455880,Andy Clark,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Downsview,Ontario,CAN,2024-02-09 18:34:29.0241
8468448,Dale Clarke,D,NA,NA,21,COL,20002001,49,FALSE,6'1",185,193,87,Belleville,Ontario,CAN,2024-02-09 18:34:29.0241
8459133,Wayne Clarke,R,NA,NA,10,TOR,NA,NA,FALSE,6'2",188,175,79,Sterling,Ontario,CAN,2024-02-09 18:34:29.0241
8455888,Karl Clauss,D,NA,NA,15,WSH,NA,NA,FALSE,NA,NA,NA,NA,Williamsville,New York,USA,2024-02-09 18:34:29.0241
8455894,Scott Clements,D,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,200,90,Sudbury,Ontario,CAN,2024-02-09 18:34:29.0241
8466339,Scott Clemmensen,G,NA,NA,1,NJD,20142015,40,FALSE,6'2",188,200,90,Des Moines,Iowa,USA,2024-02-09 18:34:29.0241
8446103,Steve Clippingdale,L,NA,NA,NA,NA,19791980,15,FALSE,6'2",188,195,88,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8467923,Brett Clouthier,L,NA,NA,9,OTT,NA,NA,FALSE,6'4",193,215,97,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8460525,Colin Cloutier,C,NA,NA,14,TBL,NA,NA,FALSE,6'3",191,224,101,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8469809,David Cloutier,D,NA,NA,28,SJS,NA,NA,FALSE,6'1",185,200,90,St. Nicolas,Quebec,CAN,2024-02-09 18:34:29.0241
8471733,Rich Clune,L,NA,NA,10,TOR,20152016,25,FALSE,5'11",180,211,95,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8445500,Wally Clune,D,NA,NA,NA,NA,19551956,21,FALSE,5'9",175,150,68,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8459470,Jonathan Coleman,D,NA,NA,19,STL,NA,NA,FALSE,6'1",185,190,86,Boston,Massachusetts,USA,2024-02-09 18:34:29.0241
8455906,Tony Collard,L,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Utrecht,NA,NLD,2024-02-09 18:34:29.0241
8455910,Brian Collinson,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,198,89,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8470651,Jeremy Colliton,C,NA,NA,2,NYI,20102011,37,FALSE,6'2",188,214,96,Blackie,Alberta,CAN,2024-02-09 18:34:29.0241
8469586,Shawn Collymore,R,NA,NA,17,DET,NA,NA,FALSE,5'11",180,180,81,LaSalle,Quebec,CAN,2024-02-09 18:34:29.0241
8455913,John Colucci,D,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,187,84,Greenville,Rhode Island,USA,2024-02-09 18:34:29.0241
8474770,Jack Combs,R,NA,NA,19,STL,NA,NA,FALSE,6'0",183,200,90,St. Louis,Missouri,USA,2024-02-09 18:34:29.0241
8479720,Domenic Commisso,C,NA,NA,30,MIN,NA,NA,FALSE,6'0",183,186,84,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8467915,Mike Commodore,D,NA,NA,14,TBL,20112012,23,FALSE,6'4",193,227,102,Fort Saskatchewan,Alberta,CAN,2024-02-09 18:34:29.0241
8480031,Max Comtois,L,NA,NA,24,ANA,20222023,44,FALSE,6'2",188,210,95,Longueuil,Quebec,CAN,2024-02-09 18:34:29.0241
8477800,Pat Conacher,G,NA,NA,23,VAN,NA,NA,FALSE,6'0",183,181,81,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8479284,Shane Conacher,R,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,174,78,Burlington,Ontario,CAN,2024-02-09 18:34:29.0241
8461889,Rob Concannon,L,NA,NA,10,TOR,NA,NA,FALSE,6'0",183,175,79,Boston,Massachusetts,USA,2024-02-09 18:34:29.0241
8468730,Flavien Conne,C,NA,NA,26,LAK,NA,NA,FALSE,5'10",178,176,79,Geneva,NA,CHE,2024-02-09 18:34:29.0241
8449856,Alec Connell,G,NA,NA,NA,NA,19361937,1,FALSE,5'9",175,150,68,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8455917,Paul Connell,G,NA,NA,4,PHI,NA,NA,FALSE,5'8",173,160,72,Cranston,Rhode Island,USA,2024-02-09 18:34:29.0241
8467878,Tim Connolly,C,NA,NA,10,TOR,20112012,12,FALSE,6'1",185,190,86,Syracuse,New York,USA,2024-02-09 18:34:29.0241
8458512,Trevor Converse,R,NA,NA,22,EDM,NA,NA,FALSE,6'2",188,200,90,North Battleford,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8468026,Jesse Cook,D,NA,NA,NA,NA,NA,NA,FALSE,6'6",198,210,95,Denver,Colorado,USA,2024-02-09 18:34:29.0241
8445537,Tom Cook,C,NA,NA,NA,NA,19371938,11,FALSE,5'7",170,140,63,Fort William,Ontario,CAN,2024-02-09 18:34:29.0241
8466424,Mike Coons,G,NA,NA,25,DAL,NA,NA,FALSE,6'0",183,195,88,Peterborough,Ontario,CAN,2024-02-09 18:34:29.0241
8446162,Ed Cooper,L,NA,NA,NA,NA,19811982,12,FALSE,5'10",178,188,85,Loon Lake,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8478205,Oliver Cooper,C,NA,NA,21,COL,NA,NA,FALSE,6'3",191,195,88,Fredericton,New Brunswick,CAN,2024-02-09 18:34:29.0241
8469537,Nicolas Corbeil,C,NA,NA,16,CHI,NA,NA,FALSE,5'10",178,177,80,Laval,Quebec,CAN,2024-02-09 18:34:29.0241
8477083,Cody Corbett,D,NA,NA,15,WSH,NA,41,FALSE,6'1",185,204,92,Stillwater,Minnesota,USA,2024-02-09 18:34:29.0241
8459330,Yvan Corbin,L,NA,NA,8,MTL,NA,NA,FALSE,5'11",180,181,81,Kapuskasing,Ontario,CAN,2024-02-09 18:34:29.0241
8471380,Kevin Cormier,L,NA,NA,1,NJD,NA,44,FALSE,6'3",191,236,106,Moncton,New Brunswick,CAN,2024-02-09 18:34:29.0241
8474616,Patrice Cormier,C,NA,NA,52,WPG,20152016,28,FALSE,6'2",188,215,97,Moncton,New Brunswick,CAN,2024-02-09 18:34:29.0241
8477975,Eric Cornel,C,NA,NA,7,BUF,NA,46,FALSE,6'2",188,198,89,Peterborough,Ontario,CAN,2024-02-09 18:34:29.0241
8474691,Philippe Cornet,L,NA,NA,22,EDM,20112012,51,FALSE,6'0",183,196,88,Val-Senneville,Quebec,CAN,2024-02-09 18:34:29.0241
8461676,Mark Cornforth,D,NA,NA,6,BOS,19951996,40,FALSE,6'3",191,190,86,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8462155,Joel Cort,D,NA,NA,15,WSH,NA,NA,FALSE,6'3",191,227,102,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8446178,Alain Cote,L,NA,NA,32,QUE,19881989,19,FALSE,5'10",178,203,91,Matane,Quebec,CAN,2024-02-09 18:34:29.0241
8455944,Matt Cote,D,NA,NA,NA,NA,NA,NA,FALSE,5'9",175,200,90,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8460846,Patrick Cote,L,NA,NA,22,EDM,20002001,29,FALSE,6'3",191,220,99,LaSalle,Quebec,CAN,2024-02-09 18:34:29.0241
8470915,Sebastien Courcelles,C,NA,NA,22,EDM,NA,NA,FALSE,6'1",185,200,90,Laval,Quebec,CAN,2024-02-09 18:34:29.0241
8449857,Maurice Courteau,G,NA,NA,NA,NA,19431944,1,FALSE,5'8",173,162,73,Quebec City,Quebec,CAN,2024-02-09 18:34:29.0241
8471894,Derek Couture,R,NA,NA,20,CGY,NA,NA,FALSE,6'0",183,205,92,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8455953,Paul Couture,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8475890,Christopher Crane,R,NA,NA,28,SJS,NA,73,FALSE,6'1",185,190,86,Virginia Beach,Virginia,USA,2024-02-09 18:34:29.0241
8479027,Brandon Crawley,D,NA,NA,3,NYR,NA,46,FALSE,6'1",185,202,91,Glen Rock,New Jersey,USA,2024-02-09 18:34:29.0241
8484684,Brendan Cregan,G,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,201,90,Hammonds Plains,Nova Scotia,CAN,2024-02-09 18:34:29.0241
8446226,Adam Creighton,C,NA,NA,14,TBL,19961997,22,FALSE,6'5",196,220,99,Burlington,Ontario,CAN,2024-02-09 18:34:29.0241
8483328,Peter Crinella,C,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,192,86,East Longmeadow,Massachusetts,USA,2024-02-09 18:34:29.0241
8445817,Maurice Croghan,D,NA,NA,NA,NA,19371938,16,FALSE,5'11",180,185,83,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8473853,Paul Crosty,D,NA,NA,26,LAK,NA,NA,FALSE,6'2",188,220,99,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8455978,Paul Crowley,R,NA,NA,NA,NA,NA,NA,FALSE,5'8",173,180,81,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8480653,Allan Cukier,G,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,176,79,Mexico City,NA,MEX,2024-02-09 18:34:29.0241
8459218,Justin Cullen,D,NA,NA,1,NJD,NA,NA,FALSE,6'3",191,220,99,Southfield,Michigan,USA,2024-02-09 18:34:29.0241
8470919,Mathieu Curadeau,L,NA,NA,6,BOS,NA,NA,FALSE,6'2",188,176,79,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8445832,Hugh Currie,D,NA,NA,NA,NA,19501951,NA,FALSE,6'0",183,190,86,Saskatoon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8445833,Floyd Curry,R,NA,NA,NA,NA,19571958,6,FALSE,5'11",180,174,78,Chapleau,Ontario,CAN,2024-02-09 18:34:29.0241
8471417,Mike Curry,R,NA,NA,NA,NA,NA,NA,FALSE,6'4",193,190,86,Fort Benning,Georgia,USA,2024-02-09 18:34:29.0241
8455988,Joel Curtis,L,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,180,81,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8445837,Jean Cusson,L,NA,NA,NA,NA,19671968,22,FALSE,5'10",178,170,77,Verdun,Quebec,CAN,2024-02-09 18:34:29.0241
8455997,Martin D'Orsonnens,D,NA,NA,34,HFD,NA,NA,FALSE,5'11",180,185,83,Repentigny,Quebec,CAN,2024-02-09 18:34:29.0241
8455993,Dean Dachyshyn,L,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Devon,Alberta,CAN,2024-02-09 18:34:29.0241
8446295,Ulf Dahlen,R,NA,NA,25,DAL,20022003,11,FALSE,6'3",191,204,92,Ostersund,NA,SWE,2024-02-09 18:34:29.0241
8477472,Carl Dahlstrom,D,NA,NA,10,TOR,20212022,48,FALSE,6'4",193,231,104,Stockholm,NA,SWE,2024-02-09 18:34:29.0241
8456002,Ole Dahlstrom,C,NA,NA,30,MIN,NA,NA,FALSE,6'1",185,205,92,Oslo,NA,NOR,2024-02-09 18:34:29.0241
8467695,Jason Dailey,D,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,200,90,Rochester,New York,USA,2024-02-09 18:34:29.0241
8446290,Joe Daley,G,NA,NA,NA,NA,19711972,1,FALSE,5'10",178,165,74,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8472414,Dan Hacker,C,NA,NA,25,DAL,NA,NA,FALSE,6'0",183,195,88,Wasilla,Arkansas,USA,2024-02-09 18:34:29.0241
8475252,Matt Hackett,G,NA,NA,24,ANA,20142015,31,FALSE,6'2",188,179,81,London,Ontario,CAN,2024-02-09 18:34:29.0241
8474994,Kyle Hagel,D,NA,NA,19,STL,NA,47,FALSE,6'0",183,210,95,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8446659,Jim Haggarty,L,NA,NA,NA,NA,19411942,10,FALSE,5'11",180,167,75,Port Arthur,Ontario,CAN,2024-02-09 18:34:29.0241
8468606,Johan Hagglund,C,NA,NA,14,TBL,NA,NA,FALSE,6'2",188,194,87,Ornskoldsvik,NA,SWE,2024-02-09 18:34:29.0241
8468056,Riku Hahl,C,NA,NA,21,COL,20032004,32,FALSE,6'1",185,205,92,Hämeenlinna,NA,FIN,2024-02-09 18:34:29.0241
8456479,Sam Haidy,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,194,87,Windsor,Ontario,CAN,2024-02-09 18:34:29.0241
